"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-09","10.07",,"0.00","0.0","9.1","29","33","26","  330","  320","23.0","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-10","7.16",,"0.00","0.0","7.1","27","30","19","  350","  360","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-11","3.13",,"0.00","0.0","5.9","21","36","3","  330","  270","10.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-12","2.68",,"0.00","0.0","5.9","22","33","12","  310","  290","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-13","12.30",,"0.10","0.9","5.9","28","30","24","  330","  330","23.0","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-14","6.49",,"0.00","0.0","5.9","25","39","15","  320","  320","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-15","12.75",,"0.01","0.2","5.1","27","30","19","  320","  310","25.1","35.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-16","10.07",,"0.00","0.0","3.9","22","35","16","  330","  320","21.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-17","5.37",,"0.00","0.0","3.9","28","39","16","  350","  350","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-18","8.72",,"0.00","0.0","3.1","32","44","18","  360","  340","18.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-19","7.38",,"0.00","0.0","1.2","26","30","15","   60","   80","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-20","8.95",,"0.00","0.0","1.2","20","26","10","   50","   70","18.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-21","8.72",,"0.00","0.0","1.2","23","34","13","   30","   40","17.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-22","7.61",,"0.00","0.0","0.0","28","38","16","  360","  320","19.9","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-23","8.50",,"0.00","0.0","0.0","28","34","19","  360","  350","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-24","9.17",,"0.00","0.0","0.0","25","31","16","   30","   50","19.9","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-25","8.95",,"0.00","0.0","0.0","25","32","14","  100","   90","18.1","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-26","11.86",,"0.00","0.0","0.0","34","46","26","  140","  140","29.1","38.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-27","8.28",,"0.40","0.0","0.0","39","47","33","  140","  140","19.9","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-28","5.37",,"0.00","0.0","0.0","35","45","23","  110","  110","15.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-29","7.38",,"0.00","0.0","0.0","34","48","26","  340","  320","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-30","9.17",,"0.00","0.0","0.0","32","44","24","  330","  320","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-03-31","8.50",,"0.19","1.5","0.0","32","39","22","  320","  320","25.1","36.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-01","7.61",,"0.00","0.0","0.0","26","35","19","  240","  220","16.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-02","6.93",,"0.00","0.0","0.0","28","44","14","  240","  240","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-03","11.63",,"0.44","4.6","0.0","31","35","27","   30","   30","21.9","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-04","15.21",,"0.50","4.8","7.1","27","30","16","  320","  320","25.9","36.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-05","6.49",,"0.00","0.0","7.9","23","37","10","  240","  250","18.1","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-06","7.83",,"0.14","2.0","7.9","28","36","19","  330","  290","25.9","36.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-07","7.61",,"0.00","0.0","7.1","23","29","17","  270","  300","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-08","4.70",,"0.00","0.0","7.1","24","35","13","  130","  320","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-09","3.13",,"0.00","0.0","7.1","27","38","15","  120","   90","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-10","3.80",,"0.00","0.0","5.9","31","46","14","  250","  230","18.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-11","6.26",,"0.01","0.0","5.1","35","45","25","  330","  320","17.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-12","7.38",,"0.22","0.0","0.0","33","37","23","  120","  120","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-13","5.59",,"0.54","3.4","0.0","35","40","31","   40","   50","16.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-14","14.99",,"1.04","7.3","7.1","28","33","23","   50","   60","30.0","40.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-15","19.69",,"0.84","2.7","9.8","26","31","24","   80","   90","32.0","45.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-16","9.62",,"0.70","4.9","9.8","32","34","26","   70","   60","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-17","9.84",,"0.19","1.0","15.0","29","35","25","  310","  320","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-18","8.50",,"0.00","0.0","15.0","33","38","30","  360","   10","18.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-19","13.42",,"0.00","0.0","13.0","35","45","29","  330","  330","23.9","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-20","4.47",,"0.00","0.0","11.0","37","50","21","   20","   10","13.0","13.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-21","2.46",,"0.00","0.0","9.8","38","57","24","  100","  100","13.0","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-22","3.36",,"0.00","0.0","5.9","40","59","23","  130","  120","14.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-23","3.58",,"0.00","0.0","1.2","40","56","24","  130","  130","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-24","2.91",,"0.09","0.0","1.2","45","59","33","  350","  190","12.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-25","8.95",,"0.23","0.0","0.0","42","47","33","  330","  330","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-26","5.14",,"0.00","0.0","0.0","42","60","30","  130","  130","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-27","8.50",,"0.09","0.0","0.0","37","41","30","  360","  360","18.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-28","14.09",,"0.00","0.0","0.0","38","46","32","  360","  360","23.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-29","4.92",,"0.00","0.0","0.0","41","59","27","  340","  340","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-04-30","4.70",,"0.00","0.0","0.0","45","69","26","  120","  120","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-01","10.74",,"0.00","0.0","0.0","68","86","58","  220","  220","23.9","36.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-02","9.17",,"0.05","0.0","0.0","69","75","47","  240","  270","18.1","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-03","6.04",,"0.03","0.0","0.0","50","63","42","  320","  320","13.0","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-04","10.07",,"0.70","0.0","0.0","46","58","41","  340","  340","28.0","38.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-05","9.17",,"0.00","0.0","0.0","60","76","48","  360","   10","23.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-06","4.92",,"0.00","0.0","0.0","50","59","38","   30","   20","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-07","5.37",,"0.00","0.0","0.0","49","64","33","  130","  130","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-08","5.37",,"0.00","0.0","0.0","59","76","41","  220","  220","12.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-09","10.74",,"0.50","0.0","0.0","60","79","43","  180","  170","23.9","35.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-10","11.86",,"0.08","0.0","0.0","57","61","38","  330","  330","23.9","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-11","5.82",,"0.00","0.0","0.0","40","46","29","  100","  130","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-12","4.47",,"0.00","0.0","0.0","43","59","28","   70","   50","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-13","4.47",,"0.00","0.0","0.0","50","67","32","  100","  100","15.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-14","4.70",,"0.00","0.0","0.0","57","77","38","  100","  100","18.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-15","7.16",,"0.01","0.0","0.0","61","68","40","   30","  350","17.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-16","6.26",,"0.00","0.0","0.0","58","84","36","  360","  360","18.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-17","7.61",,"0.00","0.0","0.0","56","58","40","   40","   20","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-18","11.18",,"0.00","0.0","0.0","51","60","36","  110","  120","23.0","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-19","5.82",,"0.83","0.0","0.0","50","54","46","  310","  340","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-20","7.38",,"0.00","0.0","0.0","54","65","40","  350","   20","14.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-21","3.58",,"0.00","0.0","0.0","54","67","37","  110","  140","12.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-22","3.58",,"0.00","0.0","0.0","59","72","51","   20","   80","12.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-23","6.04",,"0.00","0.0","0.0","64","81","49","   10","   10","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-24","4.03",,"0.00","0.0","0.0","67","87","48","   10","  210","15.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-25","6.71",,"0.00","0.0","0.0","74","90","57","  350","  270","19.9","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-26","4.92",,"0.21","0.0","0.0","68","84","56","  100","  130","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-27","5.14",,"0.00","0.0","0.0","68","89","54","  350","  350","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-28","3.36",,"0.00","0.0","0.0","72","87","56","   10","   20","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-29","7.38",,"0.00","0.0","0.0","66","71","56","  100","  100","19.9","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-30","7.38",,"0.00","0.0","0.0","65","74","56","  120","  120","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-05-31","8.28",,"0.57","0.0","0.0","71","85","61","  240","  260","18.1","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-01","9.17",,"0.00","0.0","0.0","61","66","52","   20","   30","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-02","7.38",,"0.00","0.0","0.0","55","65","44","   50","   60","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-03","4.92",,"0.69","0.0","0.0","59","71","50","  330","  290","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-04","9.17",,"0.00","0.0","0.0","58","67","52","  330","  280","21.0","32.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-05","9.40",,"0.00","0.0","0.0","54","63","47","  340","  340","21.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-06","5.82",,"0.00","0.0","0.0","56","69","40","  120","  120","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-07","6.04",,"0.00","0.0","0.0","62","75","48","   20","   10","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-08","4.92",,"0.00","0.0","0.0","62","73","47","  120","  100","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-09","3.58",,"0.00","0.0","0.0","60","72","47","  110","  110","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-10","7.38",,"0.00","0.0","0.0","60","73","45","   80","   60","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-11","5.82",,"0.00","0.0","0.0","61","73","42","  120","  110","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-12","5.82",,"0.00","0.0","0.0","61","77","41","  140","  130","19.9","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-13","8.50",,"0.04","0.0","0.0","67","76","57","  330","  270","25.1","42.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-14","8.05",,"0.00","0.0","0.0","68","80","52","  330","  350","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-15","4.03",,"0.00","0.0","0.0","65","77","47","  120","  130","16.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-16","3.80",,"0.00","0.0","0.0","69","82","57","  360","  360","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-17","6.49",,"0.00","0.0","0.0","75","96","59","  220","  230","21.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-18","6.93",,"0.01","0.0","0.0","78","83","63","  320","  310","23.9","32.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-19","4.92",,"0.00","0.0","0.0","65","72","47","  120","  100","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-20","3.13",,"0.00","0.0","0.0","64","82","46","   30","  340","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-21","8.28",,"0.00","0.0","0.0","62","67","43","   90","   80","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-22","5.59",,"0.00","0.0","0.0","57","74","37","   80","  100","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-23","4.03",,"0.13","0.0","0.0","59","63","55","  110","   70","8.9","12.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-24","5.37",,"0.00","0.0","0.0","62","69","50","   30","   30","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-25","4.92",,"0.00","0.0","0.0","58","69","42","  120","  140","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-26","5.82",,"0.00","0.0","0.0","56","77","37","  130","  120","17.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-27","5.37",,"0.00","0.0","0.0","64","77","54","  100","   80","15.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-28","5.14",,"0.00","0.0","0.0","72","90","54","  320","  330","18.1","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-29","6.71",,"0.00","0.0","0.0","75","94","55","  190","  200","23.0","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-06-30","8.05",,"0.00","0.0","0.0","87","99","75","  180","  270","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-01","10.07",,"0.01","0.0","0.0","86","98","72","  180","  210","23.9","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-02","6.26",,"0.00","0.0","0.0","79","87","63","  100","  310","14.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-03","5.37",,"0.00","0.0","0.0","75","90","58","  120","  130","19.9","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-04","5.82",,"0.03","0.0","0.0","77","93","60","  120","  120","18.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-05","8.05",,"0.16","0.0","0.0","77","91","65","  330","  330","21.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-06","9.62",,"0.00","0.0","0.0","69","79","52","  350","  360","21.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-07","4.70",,"0.00","0.0","0.0","67","86","47","  190","  200","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-08","7.83",,"0.00","0.0","0.0","72","93","50","  230","  200","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-09","7.83",,"0.00","0.0","0.0","80","94","67","  250","  260","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-10","7.38",,"0.00","0.0","0.0","75","86","57","  350","  330","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-11","2.46",,"0.00","0.0","0.0","71","84","55","   80","  140","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-12","4.92",,"0.00","0.0","0.0","68","80","52","  180","  190","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-13","6.26",,"0.16","0.0","0.0","74","90","65","  360","  360","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-14","2.91",,"0.01","0.0","0.0","76","86","64","  100","  100","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-15","4.92",,"0.00","0.0","0.0","74","89","61","  120","  120","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-16","5.59",,"0.39","0.0","0.0","76","90","64","  110","  320","16.1","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-17","9.62",,"0.00","0.0","0.0","69","77","56","  360","  360","21.9","36.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-18","3.80",,"0.00","0.0","0.0","64","77","49","  110","   30","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-19","6.04",,"0.00","0.0","0.0","66","85","48","  120","  130","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-20","8.28",,"0.01","0.0","0.0","71","81","60","  130","  130","21.0","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-21","7.61",,"0.25","0.0","0.0","70","72","67","  110","  120","15.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-22","9.40",,"0.23","0.0","0.0","70","78","64","   80","   70","21.9","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-23","4.70",,"0.01","0.0","0.0","68","76","64","   60","   70","15.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-24","1.79",,"0.79","0.0","0.0","70","79","66","  290","  300","16.1","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-25","5.14",,"0.00","0.0","0.0","72","85","59","  300","  270","14.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-26","5.82",,"0.07","0.0","0.0","69","80","59","  270","  270","14.1","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-27","6.26",,"0.05","0.0","0.0","65","73","58","  310","  260","15.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-28","6.49",,"0.00","0.0","0.0","66","80","55","  330","  300","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-29","4.03",,"0.01","0.0","0.0","65","82","50","  360","  360","21.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-30","3.36",,"0.00","0.0","0.0","67","84","52","  100","  100","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-07-31","3.80",,"0.00","0.0","0.0","68","83","52","  110","  100","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-08-01","3.80",,"0.13","0.0","0.0","71","85","61","  220","  220","21.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-08-02","3.80",,"0.37","0.0","0.0","68","81","61","   10","  360","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-08-03","4.47",,"0.00","0.0","0.0","70","79","59","  110","  340","10.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-08-04","6.71",,"0.00","0.0","0.0","70","86","58","  170","  170","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-08-05","8.28",,"0.00","0.0","0.0","81","93","70","  330","  340","23.9","36.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-08-06","6.04",,"0.01","0.0","0.0","76","80","67","  230","  230","17.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-08-07","4.70",,"0.00","0.0","0.0","70","79","62","   10","   70","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-08-08","2.91",,"0.00","0.0","0.0","69","81","61","  100","  120","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018-08-09","6.49",,"0.00","0.0","0.0","73","84","59","  360","  350","18.1","25.1"
