"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-19","0.03","59","75","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-20","0.00","58","63","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-21","0.00","54","65","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-22","0.00","54","67","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-23","0.00","56","69","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-24","0.00","60","76","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-25","0.00","66","77","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-26","0.00","62","76","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-27","0.00","65","82","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-28","0.01","66","81","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-29","0.00","65","75","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-30","0.00","62","70","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-01","0.00","62","74","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-02","0.00","62","74","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-03","0.00","62","71","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-04","0.00","64","76","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-05","0.00","62","69","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-06","0.00","63","73","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-07","0.00","65","77","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-08","0.00","65","78","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-09","0.00","61","73","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-10","0.00","58","71","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-11","0.00","59","65","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-12","0.00","60","65","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-13","0.00","61","70","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-14","0.01","65","79","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-15","0.10","63","66","62"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-16","0.00","61","70","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-17","0.00","61","71","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-18","0.00","62","71","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-19","0.24","59","73","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-20","0.06","60","70","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-21","0.00","61","71","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-22","0.01","68","81","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-23","0.04","69","82","62"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-24","0.00","62","72","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-25","0.00","63","75","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-26","0.00","65","79","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-27","0.27","64","71","63"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-28","0.34","56","63","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-29","0.06","57","68","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-30","0.08","59","69","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-31","0.00","59","69","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-01","0.13","61","69","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-02","0.04","68","79","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-03","0.00","67","77","64"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-04","0.00","63","72","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-05","0.00","65","77","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-06","0.03","63","73","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-07","0.00","59","67","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-08","0.00","58","69","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-09","0.00","56","68","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-10","0.01","56","68","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-11","0.06","56","67","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-12","0.01","63","69","61"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-13","0.00","62","69","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-14","0.00","64","71","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-15","0.17","65","76","62"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-16","0.07","57","67","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-17","0.05","57","66","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-18","0.08","67","79","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-19","0.05","64","70","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-20","0.04","64","68","62"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-21","0.07","65","78","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-22","0.01","61","66","63"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-23","0.12","54","64","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-24","0.12","52","60","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-25","0.47","54","64","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-26","0.03","57","65","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-27","0.00","58","67","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-28","0.04","56","65","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-29","0.00","54","65","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-30","0.00","53","62","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-08-31","0.00","58","69","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-01","0.00","62","73","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-02","0.15","63","77","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-03","0.00","55","64","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-04","0.00","52","65","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-05","0.27","56","68","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-06","0.02","53","63","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-07","0.24","52","60","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-08","0.00","59","65","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-09","0.00","58","66","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-10","0.14","57","62","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-11","0.04","56","63","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-12","0.00","54","64","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-13","0.04","54","63","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-14","0.08","55","64","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-15","0.13","57","64","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-16","0.00","58","68","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-17","0.03","62","70","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-18","0.02","62","71","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-19","0.01","56","62","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-20","0.60","48","54","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-21","0.03","48","61","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-22","0.00","48","55","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-23","0.00","46","56","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-24","0.00","46","58","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-25","0.00","52","63","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-26","0.00","62","69","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-27","0.02","55","63","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-28","0.00","45","58","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-29","0.00","48","60","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-09-30","0.00","49","56","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-01","0.05","48","58","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-02","0.03","57","63","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-03","0.00","56","61","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-04","0.54","57","64","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-05","0.00","48","54","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-06","0.00","45","55","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-07","0.00","49","60","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-08","0.00","57","61","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-09","0.00","59","65","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-10","0.00","60","68","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-11","0.14","56","62","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-12","0.44","57","62","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-13","0.41","53","54","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-14","0.00","46","57","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-15","0.00","45","57","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-16","0.00","52","61","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-17","0.00","48","57","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-18","0.00","43","57","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-19","0.00","51","59","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-20","0.00","57","64","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-21","0.03","53","60","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-22","0.00","46","55","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-23","0.00","49","56","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-24","0.00","49","53","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-25","0.02","49","53","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-26","0.00","43","50","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-27","0.00","38","45","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-28","0.02","38","50","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-29","0.00","38","47","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-30","0.04","39","50","27"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-10-31","0.03","45","49","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-01","0.00","40","49","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-02","0.04","43","59","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-03","0.00","57","60","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-04","0.37","51","55","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-05","0.02","51","54","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-06","0.81","52","55","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-07","0.03","46","49","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-08","0.03","46","52","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-09","0.56","48","54","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-10","0.17","44","50","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-11","0.10","45","53","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-12","0.00","49","55","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-13","0.04","49","58","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-14","0.00","56","58","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-15","0.00","54","60","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-16","0.00","52","60","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-17","0.00","51","54","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-18","0.00","47","53","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-19","0.14","47","49","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-20","1.01","44","47","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-21","0.16","41","46","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-22","0.00","44","48","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-23","0.00","43","48","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-24","0.08","47","49","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-25","0.07","43","49","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-26","0.09","43","48","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-27","0.38","46","60","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-28","0.49","53","60","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-29","0.02","47","50","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-11-30","0.17","43","50","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-01","0.17","47","53","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-02","0.30","51","56","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-03","0.00","43","47","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-04","0.66","38","48","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-05","0.03","47","54","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-06","0.11","52","56","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-07","0.09","46","49","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-08","0.19","47","51","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-09","0.00","45","49","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-10","0.01","43","49","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-11","0.14","45","52","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-12","0.02","47","49","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-13","0.01","44","44","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-14","0.23","42","46","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-15","0.17","45","52","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-16","0.01","42","46","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-17","0.14","47","56","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-18","0.03","49","50","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-19","0.02","44","48","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-20","0.21","44","46","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-21","0.03","44","49","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-22","0.52","45","49","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-23","0.09","43","47","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-24","0.00","45","50","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-25","0.00","46","53","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-26","0.00","49","53","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-27","0.00","48","51","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-28","0.00","50","54","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-29","0.01","52","54","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-30","0.00","51","54","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-12-31","0.00","49","51","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-01","0.02","45","49","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-02","0.00","42","46","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-03","0.00","44","47","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-04","0.00","42","44","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-05","0.00","44","48","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-06","0.00","48","53","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-07","0.00","49","53","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-08","0.00","42","48","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-09","0.09","42","47","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-10","0.01","46","51","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-11","0.04","46","50","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-12","0.00","48","51","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-13","0.02","48","52","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-14","0.00","44","47","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-15","0.02","47","50","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-16","0.01","42","45","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-17","0.01","35","43","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-18","0.01","43","51","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-19","0.05","42","46","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-20","0.01","40","46","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-21","0.07","37","44","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-22","0.00","35","40","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-23","0.03","36","43","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-24","0.10","45","50","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-25","0.00","49","52","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-26","0.22","46","52","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-27","0.01","37","43","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-28","0.11","36","43","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-29","0.02","36","39","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-30","0.04","32","38","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-01-31","0.19","33","39","25"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-01","0.00","35","41","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-02","0.00","33","42","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-03","0.04","40","49","27"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-04","0.01","44","49","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-05","0.12","45","56","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-06","0.23","44","52","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-07","0.09","42","52","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-08","0.12","47","51","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-09","0.04","43","49","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-10","0.06","40","45","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-11","0.00","42","51","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-12","0.00","50","57","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-13","0.00","50","53","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-14","0.00","47","56","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-15","0.00","49","62","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-16","0.01","50","55","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-17","0.00","50","54","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-18","0.01","45","51","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-19","0.06","45","52","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-20","0.00","52","57","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-21","0.00","53","59","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-22","0.00","54","61","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-23","0.00","51","59","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-24","0.00","44","56","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-25","0.00","48","60","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-26","0.00","44","62","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-27","0.00","42","56","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-02-28","0.00","46","53","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-01","0.15","49","61","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-02","0.21","48","55","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-03","0.86","39","45","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-04","0.04","38","45","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-05","0.38","44","52","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-06","0.00","46","54","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-07","0.02","42","52","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-08","0.09","43","51","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-09","0.30","44","50","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-10","0.06","38","46","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-11","0.20","42","53","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-12","0.07","44","48","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-13","0.17","44","51","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-14","0.11","48","53","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-15","0.43","48","52","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-16","0.14","46","54","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-17","0.15","40","53","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-18","0.03","45","52","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-19","0.00","49","57","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-20","0.00","54","64","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-21","0.00","52","58","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-22","0.03","49","54","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-23","0.00","43","51","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-24","0.00","44","52","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-25","0.00","46","54","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-26","0.00","45","56","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-27","0.00","46","58","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-28","0.00","48","63","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-29","0.00","46","57","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-30","0.00","46","55","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-03-31","0.00","41","52","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-01","0.11","47","55","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-02","0.00","39","47","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-03","0.37","39","47","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-04","0.48","40","47","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-05","0.18","41","48","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-06","0.00","45","53","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-07","0.00","43","51","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-08","0.18","47","49","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-09","0.00","47","52","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-10","0.00","43","50","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-11","0.00","42","56","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-12","0.00","43","51","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-13","0.00","46","49","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-14","0.25","44","47","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-15","0.31","44","49","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-16","0.00","46","50","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-17","0.00","46","55","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-18","0.00","49","61","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-19","0.00","53","69","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-20","0.00","57","69","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-21","0.00","60","72","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-22","0.00","54","71","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-23","0.00","54","65","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-24","0.33","51","59","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-25","0.19","48","53","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-26","0.32","49","54","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-27","0.02","46","54","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-28","0.00","47","54","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-29","0.03","50","56","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-04-30","0.04","51","56","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-01","0.01","50","61","45"
